2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: totals
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'NoneType' and 'int' | Details: Error handling market: 2-way
2025-08-20 11:32:42 - unibet - INFO - [MATCH_FOUND] | Matched Brazil (W) vs Greece (W)
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: 2-way
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: 2-way
2025-08-20 11:32:42 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: totals
2025-08-20 11:32:42 - unibet - INFO - [MATCH_FOUND] | Matched Netherlands (W) vs Sweden (W)
2025-08-20 11:32:43 - unibet - INFO - [SPORT_DATA_EXTRACTED] | Processing matches for TENNIS (8 groups)
2025-08-20 11:32:43 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: 2-way
2025-08-20 11:32:43 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: 2-way
2025-08-20 11:32:43 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: totals
2025-08-20 11:32:43 - unibet - INFO - [MATCH_FOUND] | Matched Puerto Rico (W) vs France (W)
2025-08-20 11:32:43 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: 2-way
2025-08-20 11:32:43 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: 2-way
2025-08-20 11:32:43 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: totals
2025-08-20 11:32:43 - unibet - INFO - [MATCH_FOUND] | Matched Belgium (W) vs Cuba (W)
2025-08-20 11:32:43 - unibet - ERROR - [MARKET_HANDLING_ERROR] ERROR: '>' not supported between instances of 'str' and 'int' | Details: Error handling market: double-chance
